Plot,Loc,Entry,Trial,Rep,SubBlock,Range,Booting,Heading,Maturity,Height,GrainYield,TGW,SpikeLength,LeafLength,LeafWidth,GroundCover,NDVI_B,NDVI_H,NDVI_M
212,BMZLDH_2017,2028,2,2,7,22,87,114,161,125.2,7.715,46.7,11.5,25.33,2.07,90,0.8,0.81,0.59
213,BMZLDH_2017,2013,2,2,7,22,80,101,156,120.5,8.369,43.8,11.8,25,2.1,90,0.81,0.81,0.46
214,BMZLDH_2017,2021,2,2,7,22,81,109,157,117.2,7.903,39.5,10.5,23.33,2,85,0.79,0.79,0.52
215,BMZLDH_2017,2046,2,2,7,22,92,113,157,118.3,7.926,38.5,10.3,23.67,1.97,85,0.82,0.8,0.5
216,BMZLDH_2017,2005,2,2,8,22,79,100,155,125.2,7.925,39.2,12.2,28.67,1.87,90,0.82,0.8,0.42
217,BMZLDH_2017,2034,2,2,8,22,75,95,152,121.5,7.531,47.5,11.5,25,2,90,0.79,0.78,0.33
218,BMZLDH_2017,2002,2,2,8,22,95,118,161,118.2,7.635,39,10.2,21.67,1.97,85,0.82,0.81,0.51
219,BMZLDH_2017,2059,2,2,8,22,91,114,156,122.5,7.767,40.2,11.8,25.33,1.97,85,0.82,0.79,0.5
220,BMZLDH_2017,2031,2,2,8,22,75,97,156,116.2,7.438,42.2,13.8,25.5,2.1,90,0.81,0.78,0.38
221,BMZLDH_2017,2041,2,2,9,23,91,114,158,123.5,7.454,39.9,11.8,25.17,2,85,0.8,0.8,0.47
222,BMZLDH_2017,2003,2,2,9,23,98,119,161,108.5,8.69,37.2,11,24.47,2.07,80,0.84,0.82,0.55
223,BMZLDH_2017,2001,2,2,9,23,69,81,156,119,8.926,39.8,10,26.3,1.93,80,0.82,0.83,0.46
224,BMZLDH_2017,2048,2,2,9,23,80,97,156,118.2,7.729,41.5,11.2,28.5,1.97,90,0.84,0.83,0.35
225,BMZLDH_2017,2033,2,2,9,23,88,113,157,116.5,7.483,36.2,12.2,23.17,1.9,90,0.84,0.82,0.6
226,BMZLDH_2017,2045,2,2,10,23,90,119,158,124.5,7.478,35.9,12.2,28.67,2.3,80,0.83,0.81,0.43
227,BMZLDH_2017,2058,2,2,10,23,82,107,157,133.2,8,42.7,13.2,28.83,2.1,85,0.81,0.8,0.39
228,BMZLDH_2017,2053,2,2,10,23,90,117,157,125.5,7.04,38.7,10.3,23.5,2.1,90,0.82,0.8,0.43
229,BMZLDH_2017,2018,2,2,10,23,94,119,162,111.2,7.759,38.5,10.2,22.33,1.97,85,0.82,0.82,0.57
230,BMZLDH_2017,2050,2,2,10,23,68,80,154,117.7,7.912,40.7,11.7,26,1.8,85,0.82,0.82,0.34
231,BMZLDH_2017,2017,2,2,11,24,92,115,158,112.3,7.242,35,9,25.5,1.93,85,0.82,0.81,0.39
232,BMZLDH_2017,2037,2,2,11,24,92,111,157,136.8,8.058,39.3,11.3,26.57,2,80,0.82,0.81,0.43
233,BMZLDH_2017,2006,2,2,11,24,87,111,156,132.8,7.73,39.4,13.2,24.4,2,90,0.81,0.79,0.42
234,BMZLDH_2017,2047,2,2,11,24,91,106,155,122,8.31,39.6,10.2,24,1.87,90,0.81,0.8,0.33
235,BMZLDH_2017,2054,2,2,11,24,99,116,158,108.7,7.66,38.2,9.8,26.33,1.67,85,0.83,0.82,0.51
236,BMZLDH_2017,2019,2,2,12,24,82,111,161,120.7,8.509,41.4,11.7,23,2.07,90,0.81,0.81,0.48
237,BMZLDH_2017,2020,2,2,12,24,74,98,156,128.5,7.674,45.4,12,25.23,2.03,85,0.77,0.77,0.39
238,BMZLDH_2017,2036,2,2,12,24,82,110,156,120,8.332,37.1,12,23.5,1.9,80,0.81,0.82,0.46
239,BMZLDH_2017,2027,2,2,12,24,92,111,156,121.2,8.529,41.7,10.8,25.5,1.93,90,0.81,0.8,0.47
240,BMZLDH_2017,2051,2,2,12,24,76,98,156,121.5,7.425,36.6,13.5,33.67,2.07,90,0.79,0.79,0.35
241,BMZLDH_2017,3001,3,1,1,25,90,112,156,100.2,6.741,34.2,10.5,25.83,1.9,75,0.81,0.8,0.48
242,BMZLDH_2017,3002,3,1,1,25,98,121,160,121,8.234,39.3,10,20.83,1.9,80,0.84,0.81,0.51
243,BMZLDH_2017,3003,3,1,1,25,88,106,156,125.2,7.782,40.4,9.7,25.67,1.73,85,0.82,0.79,0.36
244,BMZLDH_2017,3004,3,1,1,25,90,111,156,131.2,7.893,43.2,10.7,23.33,1.93,90,0.81,0.79,0.41
245,BMZLDH_2017,3005,3,1,1,25,92,113,157,117.7,7.159,43.4,9.7,22.83,1.73,80,0.77,0.76,0.39
246,BMZLDH_2017,3006,3,1,2,25,87,112,156,123.3,7.429,44.4,11.7,23.5,2,90,0.82,0.79,0.36
247,BMZLDH_2017,3007,3,1,2,25,92,111,156,114.7,6.461,38.4,10.2,24,1.97,70,0.8,0.78,0.36
248,BMZLDH_2017,3008,3,1,2,25,91,113,156,112.2,7.792,39.5,10.2,25.83,1.97,90,0.82,0.8,0.43
249,BMZLDH_2017,3009,3,1,2,25,91,113,157,121.8,7.801,50.5,12.2,27.67,1.87,80,0.79,0.79,0.45
250,BMZLDH_2017,3010,3,1,2,25,90,116,157,113.2,7.913,45.1,11.8,28,2.17,85,0.76,0.77,0.45
251,BMZLDH_2017,3011,3,1,3,26,92,112,157,124.8,8.297,41.2,12.8,30,2.2,85,0.83,0.81,0.47
252,BMZLDH_2017,3012,3,1,3,26,92,113,157,120.3,7.7,40.7,11,24.5,1.9,80,0.8,0.79,0.44
253,BMZLDH_2017,3013,3,1,3,26,92,113,157,116.8,8.055,41.1,11.3,23.9,1.93,90,0.83,0.81,0.49
254,BMZLDH_2017,3014,3,1,3,26,92,118,161,115.3,7.586,34.1,10.7,26,2.03,75,0.79,0.8,0.49
255,BMZLDH_2017,3015,3,1,3,26,82,106,157,112.8,8.263,37.7,10.3,22.33,1.9,75,0.79,0.78,0.47
256,BMZLDH_2017,3016,3,1,4,26,84,116,161,121.8,6.944,36.3,10.8,31.07,1.73,85,0.8,0.8,0.49
257,BMZLDH_2017,3017,3,1,4,26,91,114,157,114,7.444,36,10.3,25.5,1.87,90,0.84,0.82,0.46
258,BMZLDH_2017,3018,3,1,4,26,102,122,165,91.7,6.316,30.2,9.8,25.2,1.77,90,0.82,0.79,0.41
259,BMZLDH_2017,3019,3,1,4,26,97,124,166,110.5,5.58,30.3,10.7,26.67,1.77,85,0.81,0.8,0.44
260,BMZLDH_2017,3020,3,1,4,26,88,113,159,109.5,7.127,33.2,10.5,28.17,2.1,90,0.82,0.79,0.37
261,BMZLDH_2017,3021,3,1,5,27,92,120,161,117,7.187,30.9,12,26.5,2.07,80,0.79,0.78,0.48
262,BMZLDH_2017,3022,3,1,5,27,92,116,158,129.8,6.987,35.2,11.8,26.17,1.9,75,0.83,0.81,0.41
263,BMZLDH_2017,3023,3,1,5,27,88,116,159,127.3,8.053,35,12,26.67,2.03,85,0.82,0.8,0.49
264,BMZLDH_2017,3024,3,1,5,27,98,124,162,118.8,6.901,33.1,11.8,25.83,2,85,0.82,0.82,0.52
265,BMZLDH_2017,3025,3,1,5,27,82,112,161,136.7,7.155,38.7,14,29.17,2.2,80,0.78,0.79,0.42
266,BMZLDH_2017,3026,3,1,6,27,85,112,157,123.2,7.463,42.5,11.2,25.67,2.23,85,0.82,0.82,0.51
267,BMZLDH_2017,3027,3,1,6,27,77,104,158,123,7.682,39,11,26,2.2,85,0.81,0.79,0.45
268,BMZLDH_2017,3028,3,1,6,27,81,105,157,124.5,7.723,43.1,12.8,33.67,2.23,80,0.83,0.81,0.41
269,BMZLDH_2017,3029,3,1,6,27,88,120,161,130,6.962,39.9,12.7,26.83,2.13,85,0.82,0.8,0.49
270,BMZLDH_2017,3030,3,1,6,27,95,122,162,123.3,7.595,34.9,10,26.83,2.17,90,0.82,0.82,0.52
271,BMZLDH_2017,3031,3,1,7,28,82,111,160,130.7,7.392,41.3,10.7,25.8,2.27,90,0.79,0.79,0.47
272,BMZLDH_2017,3032,3,1,7,28,95,122,164,133,7.405,36.2,9.8,25.67,2.07,80,0.81,0.8,0.49
273,BMZLDH_2017,3033,3,1,7,28,90,113,160,122.5,7.547,39.8,13.7,27.17,2.1,85,0.82,0.82,0.49
274,BMZLDH_2017,3034,3,1,7,28,93,121,161,128.8,7.28,34.2,11.3,24,2,85,0.82,0.81,0.52
275,BMZLDH_2017,3035,3,1,7,28,82,110,161,126.8,6.841,41.4,10.2,29,2.27,90,0.79,0.8,0.45
276,BMZLDH_2017,3036,3,1,8,28,83,111,160,120.8,7.189,40.6,11.2,26.73,2.23,80,0.8,0.81,0.48
277,BMZLDH_2017,3037,3,1,8,28,99,122,164,113,7.153,33.7,10.7,23.33,2,80,0.81,0.8,0.49
278,BMZLDH_2017,3038,3,1,8,28,99,123,165,124.7,7.503,38.6,9.5,26,2.2,70,0.8,0.82,0.52
279,BMZLDH_2017,3039,3,1,8,28,96,119,165,110.5,7.718,41.1,11.2,24.5,2.07,75,0.82,0.82,0.58
280,BMZLDH_2017,3040,3,1,8,28,92,118,160,119.8,7.286,42.6,11.7,27.67,2.1,80,0.81,0.81,0.46
281,BMZLDH_2017,3041,3,1,9,29,92,116,161,121.5,7.792,39.8,10.8,25.17,2.1,80,0.82,0.81,0.57
282,BMZLDH_2017,3042,3,1,9,29,93,117,160,113.5,7.179,40.5,9.5,22.33,1.83,75,0.82,0.81,0.52
283,BMZLDH_2017,3043,3,1,9,29,92,116,158,120.3,7.417,40.4,11.3,25,2,85,0.81,0.81,0.51
284,BMZLDH_2017,3044,3,1,9,29,91,114,158,121.2,7.332,42.3,10.8,25.1,2,85,0.83,0.81,0.44
285,BMZLDH_2017,3045,3,1,9,29,79,108,158,122,6.985,42.9,11,30.33,2,80,0.82,0.81,0.53
286,BMZLDH_2017,3046,3,1,10,29,94,117,158,111,7.816,38.9,10.3,25,2,85,0.8,0.8,0.46
287,BMZLDH_2017,3047,3,1,10,29,93,116,158,122.8,6.465,34.9,10.8,20.83,1.9,85,0.8,0.78,0.41
288,BMZLDH_2017,3048,3,1,10,29,92,117,157,116.8,7.577,42.5,10.2,22.5,1.9,80,0.79,0.79,0.43
289,BMZLDH_2017,3049,3,1,10,29,88,114,160,128,7.577,40.5,10,23.33,1.83,85,0.82,0.81,0.5
290,BMZLDH_2017,3050,3,1,10,29,82,107,158,125.3,8.12,41.1,10,25.17,2.03,80,0.8,0.8,0.43
291,BMZLDH_2017,3051,3,1,11,30,88,112,157,129.2,7.34,38.6,9.8,23.87,1.93,90,0.81,0.8,0.43
292,BMZLDH_2017,3052,3,1,11,30,92,113,158,123.7,6.973,34,10.3,22,1.93,80,0.8,0.79,0.38
293,BMZLDH_2017,3053,3,1,11,30,97,119,160,132.5,7.175,44.6,10.8,28.3,2,85,0.82,0.8,0.46
294,BMZLDH_2017,3054,3,1,11,30,98,115,158,100.5,7.386,41.7,9.5,22.57,1.8,85,0.81,0.79,0.45
295,BMZLDH_2017,3055,3,1,11,30,88,111,157,131.7,7.317,41,9.7,25.33,2.07,90,0.78,0.76,0.37
296,BMZLDH_2017,3056,3,1,12,30,88,111,157,117.2,7.312,38.7,11,27,2,80,0.8,0.78,0.41
297,BMZLDH_2017,3057,3,1,12,30,87,110,158,118.3,7.448,39,10,28.57,2.23,85,0.81,0.8,0.41
298,BMZLDH_2017,3058,3,1,12,30,90,111,158,114.5,7.782,38.4,10.8,27.73,2.2,85,0.82,0.8,0.46
299,BMZLDH_2017,3059,3,1,12,30,90,112,157,112.2,7.169,39.4,11.2,25.73,2.13,85,0.81,0.79,0.38
300,BMZLDH_2017,3060,3,1,12,30,88,106,158,122.8,8.459,43,10.8,27.17,2.5,90,0.81,0.79,0.36
301,BMZLDH_2017,3039,3,2,1,31,92,114,158,113.5,7.536,42.7,11.5,21.73,2.03,90,0.81,0.81,0.6
302,BMZLDH_2017,3024,3,2,1,31,99,124,163,119.2,6.7,31.3,12.2,22.6,1.97,85,0.82,0.82,0.51
303,BMZLDH_2017,3008,3,2,1,31,92,113,159,122.7,7.877,35.2,10.3,25.67,1.9,90,0.82,0.8,0.49
304,BMZLDH_2017,3038,3,2,1,31,95,123,165,116.7,7.19,36.4,9,23.83,2.07,80,0.8,0.81,0.48
305,BMZLDH_2017,3044,3,2,1,31,91,113,157,119.2,8.135,43.2,11,25.9,2,85,0.8,0.8,0.37
306,BMZLDH_2017,3032,3,2,2,31,94,120,159,127,6.817,37.4,10.2,23.33,2.07,80,0.79,0.78,0.42
307,BMZLDH_2017,3004,3,2,2,31,92,112,157,124.7,7.911,41.2,10.7,21.67,2.03,80,0.81,0.79,0.37
308,BMZLDH_2017,3022,3,2,2,31,90,116,158,121.2,7.802,40.2,10.5,25,1.97,80,0.83,0.81,0.4
309,BMZLDH_2017,3057,3,2,2,31,88,112,158,115.2,7.987,40,10.5,29,2.07,80,0.8,0.8,0.5
310,BMZLDH_2017,3012,3,2,2,31,92,111,157,118.2,7.939,39.9,11.3,26.5,1.93,90,0.82,0.79,0.4
311,BMZLDH_2017,3023,3,2,3,32,88,112,158,124.3,7.759,36.5,10.7,26,1.63,90,0.79,0.78,0.36
312,BMZLDH_2017,3025,3,2,3,32,81,109,159,128.2,7.67,39.1,13.2,30.33,2.23,85,0.8,0.78,0.42
313,BMZLDH_2017,3011,3,2,3,32,92,114,159,117,7.628,41.3,12.2,26.33,1.97,80,0.82,0.8,0.49
314,BMZLDH_2017,3056,3,2,3,32,91,112,159,121.5,7.001,37.8,11.5,25.3,1.97,85,0.83,0.8,0.44
315,BMZLDH_2017,3042,3,2,3,32,92,114,158,115.3,6.728,43.6,11,23,1.97,80,0.79,0.79,0.45
316,BMZLDH_2017,3016,3,2,4,32,91,120,163,116.5,6.704,43.4,11.5,27.17,1.9,80,0.78,0.79,0.45
317,BMZLDH_2017,3007,3,2,4,32,91,111,157,116.5,6.307,38.2,10.8,22.67,1.93,80,0.81,0.78,0.35
318,BMZLDH_2017,3035,3,2,4,32,82,108,158,123.8,7.529,42.9,11.8,26.17,2.23,90,0.81,0.8,0.56
319,BMZLDH_2017,3052,3,2,4,32,93,113,158,127.3,6.407,39.1,11.3,22.83,2,80,0.8,0.79,0.41
320,BMZLDH_2017,3029,3,2,4,32,87,116,158,123.9,6.794,39.4,12.2,28.33,2.03,90,0.83,0.79,0.44
321,BMZLDH_2017,3030,3,2,5,33,98,119,161,122,7.483,40.3,10.3,24,2.13,90,0.81,0.8,0.56
322,BMZLDH_2017,3055,3,2,5,33,85,113,158,129.8,7.343,39.1,11,23.03,2.03,90,0.82,0.79,0.44
323,BMZLDH_2017,3009,3,2,5,33,91,112,158,122,7.926,49,11.7,26,2.07,80,0.79,0.78,0.42
324,BMZLDH_2017,3043,3,2,5,33,92,114,157,127.8,7.272,43.2,11.5,26.17,2.13,90,0.83,0.8,0.35
325,BMZLDH_2017,3049,3,2,5,33,88,117,160,130.3,7.518,41.1,12,24.17,1.97,80,0.82,0.81,0.53
326,BMZLDH_2017,3060,3,2,6,33,82,109,158,123.3,7.995,44.2,11.3,27.5,2.1,80,0.83,0.8,0.37
327,BMZLDH_2017,3026,3,2,6,33,88,113,158,130.5,8.615,43.1,10.8,25.83,2.07,85,0.81,0.81,0.53
328,BMZLDH_2017,3015,3,2,6,33,88,106,158,119.8,8.445,42.5,11.5,22.83,1.9,80,0.81,0.8,0.41
329,BMZLDH_2017,3014,3,2,6,33,93,117,161,112.3,8.274,38,11.3,24.87,2.03,75,0.78,0.79,0.47
330,BMZLDH_2017,3040,3,2,6,33,92,115,158,124.3,7.924,43.1,11.3,23.67,1.97,80,0.82,0.79,0.38
331,BMZLDH_2017,3010,3,2,7,34,93,117,158,114.5,7.424,46.8,13.8,24.5,2.1,85,0.74,0.74,0.38
332,BMZLDH_2017,3028,3,2,7,34,82,105,157,121,8.477,44.5,12.7,28.33,2.27,85,0.82,0.81,0.38
333,BMZLDH_2017,3013,3,2,7,34,92,114,159,113.3,7.874,42.3,11.3,22.83,1.93,90,0.82,0.81,0.5
334,BMZLDH_2017,3021,3,2,7,34,93,118,160,116.8,7.382,33.2,10.5,28.17,1.97,85,0.79,0.77,0.45
335,BMZLDH_2017,3046,3,2,7,34,94,119,158,115.8,7.462,40.4,10,23.67,1.93,85,0.78,0.79,0.5
336,BMZLDH_2017,3005,3,2,8,34,91,113,159,117.2,7.67,36.5,10.2,25.73,1.8,80,0.83,0.8,0.42
337,BMZLDH_2017,3034,3,2,8,34,91,121,162,126.3,7.058,34.2,11,23.63,1.9,80,0.8,0.8,0.47
338,BMZLDH_2017,3002,3,2,8,34,95,122,162,119,7.783,37.9,10,22.2,2,85,0.84,0.82,0.56
339,BMZLDH_2017,3059,3,2,8,34,88,113,158,113.5,7.352,38,11.2,25.73,2.03,80,0.83,0.8,0.43
340,BMZLDH_2017,3031,3,2,8,34,82,112,158,136.7,7.194,40.8,11,24.53,2.23,90,0.81,0.81,0.48
341,BMZLDH_2017,3041,3,2,9,35,91,114,160,127.2,7.433,41.1,9.7,24.27,2.23,85,0.81,0.81,0.45
342,BMZLDH_2017,3003,3,2,9,35,84,108,156,116.3,7.64,40.3,10.3,27.33,1.9,90,0.84,0.81,0.34
343,BMZLDH_2017,3001,3,2,9,35,91,118,163,111.8,7.225,33.9,11.5,29.5,2,75,0.85,0.83,0.46
344,BMZLDH_2017,3048,3,2,9,35,91,116,157,124.3,7.361,39.4,10.3,22.33,1.93,80,0.8,0.79,0.4
345,BMZLDH_2017,3033,3,2,9,35,86,111,158,116,7.446,35.6,11.7,23.4,1.83,85,0.82,0.8,0.42
346,BMZLDH_2017,3045,3,2,10,35,79,105,157,125.7,7.825,44.6,11,24.83,2.07,85,0.81,0.8,0.39
347,BMZLDH_2017,3058,3,2,10,35,90,111,158,115,8.034,38.5,10.3,25.23,2,90,0.82,0.8,0.45
348,BMZLDH_2017,3053,3,2,10,35,92,117,158,137.3,7.858,42.7,10.3,25,1.97,85,0.83,0.81,0.47
349,BMZLDH_2017,3018,3,2,10,35,102,122,165,89.2,6.213,30.6,9.2,23.07,1.87,90,0.81,0.79,0.42
350,BMZLDH_2017,3050,3,2,10,35,80,105,156,123.7,7.53,44,10.2,23.53,2.07,85,0.78,0.78,0.39
351,BMZLDH_2017,3017,3,2,11,36,95,113,158,113.3,7.177,36,10.3,24.17,1.93,90,0.82,0.79,0.39
352,BMZLDH_2017,3037,3,2,11,36,95,120,163,112.8,7.265,34,9.8,23,1.87,85,0.78,0.78,0.53
353,BMZLDH_2017,3006,3,2,11,36,85,113,156,120.8,7.255,43.7,11.8,22.73,2.03,90,0.84,0.8,0.39
354,BMZLDH_2017,3047,3,2,11,36,93,113,158,126.7,6.477,31.6,11,23.7,1.93,80,0.81,0.79,0.41
355,BMZLDH_2017,3054,3,2,11,36,95,114,158,108.5,7.925,40.5,9.2,23,1.77,80,0.82,0.81,0.44
356,BMZLDH_2017,3019,3,2,12,36,99,124,166,113.7,5.491,29.9,11.3,27.67,2.03,85,0.82,0.8,0.42
357,BMZLDH_2017,3020,3,2,12,36,90,114,162,108.5,6.797,33.9,10.8,24.17,1.966666667,90,0.82,0.78,0.39
358,BMZLDH_2017,3036,3,2,12,36,81,109,160,131.5,7.509,42,11.5,23.67,2.1,80,0.8,0.81,0.5
359,BMZLDH_2017,3027,3,2,12,36,75,103,158,128.2,8.011,40,11.8,30.33,2.03,85,0.82,0.8,0.37
360,BMZLDH_2017,3051,3,2,12,36,87,111,158,121.3,7.444,40.4,9.3,24.67,1.97,90,0.83,0.82,0.48
361,BMZLDH_2017,4001,4,1,1,37,74,96,155,119,9.277,44.4,12,27.67,1.93,90,0.84,0.81,0.38
362,BMZLDH_2017,4002,4,1,1,37,99,121,162,120.7,7.913,37.8,10,21.97,2,85,0.84,0.82,0.45
363,BMZLDH_2017,4003,4,1,1,37,86,111,158,126.5,6.893,40.8,11.8,25.5,2.1,80,0.8,0.81,0.47
364,BMZLDH_2017,4004,4,1,1,37,88,111,158,116.7,6.999,42.5,9.7,27.93,2.07,85,0.8,0.79,0.33
365,BMZLDH_2017,4005,4,1,1,37,83,102,157,127.3,7.307,46.9,11.3,22.67,2.1,90,0.81,0.8,0.39
366,BMZLDH_2017,4006,4,1,2,37,91,107,156,107.8,7.912,41,9.5,22.33,1.67,85,0.83,0.82,0.31
367,BMZLDH_2017,4007,4,1,2,37,99,119,161,110.8,7.868,37.2,10.2,26.13,1.87,85,0.81,0.81,0.54
368,BMZLDH_2017,4008,4,1,2,37,91,117,165,119.8,6.532,31.5,10.5,26.83,2,80,0.8,0.79,0.46
369,BMZLDH_2017,4009,4,1,2,37,74,104,161,123,7.211,30.1,15,30.33,2.07,85,0.81,0.82,0.51
370,BMZLDH_2017,4010,4,1,2,37,86,112,159,121,7.833,32,11,30.33,2.03,85,0.82,0.81,0.42
371,BMZLDH_2017,4011,4,1,3,38,91,113,159,119.2,7.895,38.2,11.3,25.67,1.8,85,0.82,0.79,0.38
372,BMZLDH_2017,4012,4,1,3,38,82,111,162,124.3,8.665,46.6,9.7,25.67,1.87,80,0.79,0.8,0.48
373,BMZLDH_2017,4013,4,1,3,38,92,119,161,115.5,7.746,41.4,10.3,23.8,1.9,75,0.77,0.77,0.47
374,BMZLDH_2017,4014,4,1,3,38,92,118,161,117.2,8.184,42,10.8,21.67,1.97,85,0.8,0.79,0.48
375,BMZLDH_2017,4015,4,1,3,38,99,124,165,122.2,8.339,40.7,9.5,25.33,1.97,80,0.81,0.8,0.51
376,BMZLDH_2017,4016,4,1,4,38,94,121,165,118.8,8.171,43.4,10,24.17,1.9,80,0.82,0.82,0.55
377,BMZLDH_2017,4017,4,1,4,38,94,114,158,111.2,6.58,35.7,9.8,23.37,1.9,85,0.82,0.8,0.4
378,BMZLDH_2017,4018,4,1,4,38,92,123,166,123.5,8.2,40.7,10.2,28.17,2.03,85,0.82,0.82,0.5
379,BMZLDH_2017,4019,4,1,4,38,90,117,159,129.8,7.67,43.2,11.2,29.83,2.03,75,0.8,0.79,0.4
380,BMZLDH_2017,4020,4,1,4,38,90,115,159,126,8.164,36.1,11.5,32,1.97,90,0.84,0.81,0.47
381,BMZLDH_2017,4021,4,1,5,39,93,120,165,125.2,7.895,34,11.7,36.67,2.33,85,0.84,0.83,0.56
382,BMZLDH_2017,4022,4,1,5,39,93,118,161,130,8.035,39.8,13.7,27.17,2.1,80,0.85,0.81,0.41
383,BMZLDH_2017,4023,4,1,5,39,80,102,158,131.5,8.317,42,14.3,26.17,2.13,85,0.81,0.81,0.39
384,BMZLDH_2017,4024,4,1,5,39,85,113,158,134.7,6.846,38.1,11.5,21.5,2.13,90,0.82,0.79,0.36
385,BMZLDH_2017,4025,4,1,5,39,84,102,154,119.8,6.869,43.5,10.5,25.13,2,80,0.83,0.81,0.39
386,BMZLDH_2017,4026,4,1,6,39,83,112,158,125.3,7.746,40.6,10.7,25.5,2.23,85,0.8,0.81,0.47
387,BMZLDH_2017,4027,4,1,6,39,74,98,157,117.5,8.151,41.8,12,25.3,2.03,85,0.82,0.8,0.36
388,BMZLDH_2017,4028,4,1,6,39,85,110,157,123.7,8.246,42.8,11.7,22.33,2,90,0.82,0.81,0.39
389,BMZLDH_2017,4029,4,1,6,39,88,116,160,127.8,7.901,45.2,11.2,31,2.07,80,0.8,0.82,0.54
390,BMZLDH_2017,4030,4,1,6,39,93,117,159,119.2,7.82,43.7,10.7,21.83,2.13,85,0.81,0.81,0.48
391,BMZLDH_2017,4031,4,1,7,40,82,111,160,116.8,9.117,45.9,12.2,28.33,1.93,85,0.84,0.81,0.39
392,BMZLDH_2017,4032,4,1,7,40,93,120,162,117.7,8.131,43,13.3,25.67,2.03,80,0.82,0.81,0.48
393,BMZLDH_2017,4033,4,1,7,40,85,110,157,117,8.654,39.2,11.3,22,1.9,85,0.81,0.79,0.41
394,BMZLDH_2017,4034,4,1,7,40,99,119,161,108.2,8.166,38.5,11.5,24.97,2.07,80,0.83,0.81,0.42
395,BMZLDH_2017,4035,4,1,7,40,79,111,159,127.2,8.386,41.6,11.5,25.83,1.93,85,0.77,0.78,0.4
396,BMZLDH_2017,4036,4,1,8,40,93,119,162,115.2,7.627,39,10.8,23.67,1.97,80,0.83,0.81,0.46
397,BMZLDH_2017,4037,4,1,8,40,90,115,160,118.3,7.937,40.8,11.3,23.67,1.8,80,0.78,0.79,0.4
398,BMZLDH_2017,4038,4,1,8,40,80,104,156,124.7,7.804,42.7,11.7,29.8,2.1,85,0.82,0.8,0.44
399,BMZLDH_2017,4039,4,1,8,40,93,118,161,112.2,8.283,40.9,11.2,26.17,2.03,85,0.84,0.83,0.55
400,BMZLDH_2017,4040,4,1,8,40,89,110,156,120,7.877,37.2,10.7,25,1.9,90,0.84,0.81,0.42
401,BMZLDH_2017,4041,4,1,9,41,80,108,156,126.7,8.134,39.2,11.7,20.83,1.93,80,0.8,0.79,0.4
402,BMZLDH_2017,4042,4,1,9,41,79,98,154,122.5,7.893,43.4,10.8,24,2,90,0.81,0.79,0.31
403,BMZLDH_2017,4043,4,1,9,41,85,111,157,121.2,7.388,39.9,11.2,25.33,2,80,0.82,0.79,0.38
404,BMZLDH_2017,4044,4,1,9,41,75,98,155,118.2,7.171,42.7,10.2,23.67,1.97,80,0.76,0.76,0.37
405,BMZLDH_2017,4045,4,1,9,41,82,112,160,131.2,7.12,41.5,12.2,25,1.83,80,0.85,0.79,0.44
406,BMZLDH_2017,4046,4,1,10,41,86,111,156,127.8,7.704,41.9,11.7,26.67,1.97,85,0.82,0.8,0.36
407,BMZLDH_2017,4047,4,1,10,41,79,99,160,117.3,7.946,40.1,12,34,1.97,80,0.83,0.81,0.37
408,BMZLDH_2017,4048,4,1,10,41,93,119,159,115.8,7.883,42,10.5,24.5,2,90,0.82,0.8,0.49
409,BMZLDH_2017,4049,4,1,10,41,93,119,160,119.2,8.015,40.3,10.2,26.4,2.17,90,0.84,0.8,0.5
410,BMZLDH_2017,4050,4,1,10,41,94,119,162,118.2,8.331,42.1,10.5,26.17,2.03,85,0.84,0.8,0.53
411,BMZLDH_2017,4051,4,1,11,42,93,119,160,117.5,8.046,40.5,10,25.5,2,85,0.83,0.79,0.46
412,BMZLDH_2017,4052,4,1,11,42,90,113,161,124.5,8.484,42.7,12.5,25.9,2.27,80,0.81,0.8,0.44
413,BMZLDH_2017,4053,4,1,11,42,82,107,155,120.3,8.544,44.2,10.7,29.33,2.13,90,0.83,0.81,0.4
414,BMZLDH_2017,4054,4,1,11,42,95,113,158,107.7,7.68,40.6,10.2,26.5,1.73,85,0.82,0.81,0.45
415,BMZLDH_2017,4055,4,1,11,42,81,104,154,109,8.202,43.3,10,29.33,2.17,85,0.81,0.78,0.37
416,BMZLDH_2017,4056,4,1,12,42,82,106,155,118.8,8.397,45.1,10.7,30.33,2,85,0.84,0.81,0.38
417,BMZLDH_2017,4057,4,1,12,42,92,109,156,112.8,7.579,44.5,10.2,26,2.2,80,0.8,0.79,0.39
418,BMZLDH_2017,4058,4,1,12,42,91,110,157,116.3,8.476,44.6,11.7,23.5,1.8,90,0.84,0.81,0.44
419,BMZLDH_2017,4059,4,1,12,42,87,109,157,111.8,8.156,42.2,10.8,24.17,2.13,80,0.81,0.8,0.45
420,BMZLDH_2017,4060,4,1,12,42,88,114,160,117.7,7.355,35.3,9.7,26.17,2.03,85,0.83,0.82,0.42
421,BMZLDH_2017,4039,4,2,1,43,92,113,156,107.8,8.672,42.8,10.2,22,2.03,80,0.8,0.8,0.51
422,BMZLDH_2017,4024,4,2,1,43,91,114,157,127,7.349,35.8,11.3,24.17,2.03,85,0.81,0.79,0.35
423,BMZLDH_2017,4008,4,2,1,43,92,117,165,111.7,5.636,29.1,10.7,24.5,2,80,0.78,0.79,0.41
